-0.491975768	-0.074319969	-0.574416433	0.701989443	-0.212309105	0.462277703	0.04945762	-0.570184156	0.091747068	-0.411113488	-0.615952265	-0.759684001	-0.970948432	0.659133252	0.508855132	0.93294828
-0.590299158	-0.290138663	-0.580801294	0.599071118	-0.216122522	0.420034663	-0.023717419	-0.583724518	-0.313121183	-0.579694597	-0.643767617	-0.737816572	-0.897513431	0.569857737	0.367506918	0.788698361
-0.69093684	-0.534339552	-0.572431372	0.469355996	-0.225251568	0.321510191	-0.094817905	-0.545265443	-0.745448142	-0.743250305	-0.633369679	-0.61435557	-0.670380393	0.457681306	0.237787969	0.573459728
-0.784017213	-0.761381037	-0.555207551	0.34845716	-0.238065402	0.192161783	-0.150902784	-0.481915016	-1.10856064	-0.879138572	-0.608152408	-0.449665719	-0.374385057	0.343827395	0.137845913	0.334335494
-0.852049854	-0.91803714	-0.53604241	0.253275713	-0.25885933	0.047253463	-0.185784443	-0.418351549	-1.327733419	-0.972148661	-0.590130251	-0.312802373	-0.112874556	0.244157853	0.075186629	0.110262617
-0.869019139	-0.951029543	-0.514615829	0.181102173	-0.293100864	-0.109388335	-0.203915299	-0.368720227	-1.368027101	-1.012387541	-0.588872366	-0.254460622	0.03242406	0.164627636	0.040041714	-0.079961051
-0.811865802	-0.832255235	-0.487417133	0.107708959	-0.348101252	-0.288980132	-0.220137764	-0.331961603	-1.23960056	-0.99515205	-0.597053547	-0.28931854	0.027027015	0.10769368	0.010519022	-0.24333343
-0.668475667	-0.566541415	-0.446096929	0.005362202	-0.424820215	-0.501612227	-0.253501042	-0.297518509	-0.988759793	-0.918751539	-0.594285265	-0.392033214	-0.104764786	0.071400116	-0.041202789	-0.401388354
-0.450275253	-0.202372355	-0.38648712	-0.14613817	-0.518005142	-0.747883758	-0.318846604	-0.253475894	-0.680940356	-0.787308732	-0.558351268	-0.510371651	-0.294802111	0.056050609	-0.134309632	-0.574905276
-0.192855237	0.182733304	-0.309609451	-0.34211066	-0.61264404	-1.00488148	-0.418470454	-0.197490033	-0.380650255	-0.61249812	-0.478301216	-0.58740716	-0.456903013	0.062833088	-0.270546417	-0.764765368
0.046925082	0.497052701	-0.227550321	-0.553893895	-0.690350101	-1.231140405	-0.538625589	-0.140936096	-0.13636192	-0.417395002	-0.364084186	-0.585747872	-0.520958732	0.097601449	-0.427059665	-0.94491016
0.207569619	0.666002456	-0.158055258	-0.731956125	-0.732338193	-1.373656857	-0.651724003	-0.107623922	0.027376666	-0.234847375	-0.247109547	-0.501790893	-0.454461606	0.166531997	-0.562236107	-1.065552784
0.239171544	0.650248933	-0.121763442	-0.825923407	-0.728157323	-1.389988987	-0.724609146	-0.123591165	0.108692637	-0.103398514	-0.171319001	-0.366642227	-0.271689862	0.275526969	-0.626285064	-1.072299254
0.122764097	0.462517627	-0.131110322	-0.799499272	-0.67684135	-1.262319011	-0.729216041	-0.205171856	0.122064092	-0.056512303	-0.176654363	-0.231648008	-0.021785782	0.422780153	-0.580277961	-0.928596678
-0.122715291	0.159597868	-0.186443191	-0.648729927	-0.589039212	-1.010702058	-0.652268288	-0.347571828	0.089378229	-0.112125035	-0.282066875	-0.147003064	0.230686626	0.596203116	-0.410474515	-0.637195314
-0.440726818	-0.171388462	-0.270640402	-0.403209319	-0.480617977	-0.6868311	-0.499890473	-0.521796549	0.033297513	-0.262518615	-0.473873603	-0.140328087	0.430264036	0.768163029	-0.138550489	-0.24634635
-0.753241047	-0.443641993	-0.355090073	-0.122357007	-0.368588156	-0.361872304	-0.29593065	-0.679731108	-0.026883804	-0.47278777	-0.705762071	-0.206143293	0.543909541	0.898645978	0.182565315	0.158913606
-0.980123577	-0.592514049	-0.405658829	0.124739669	-0.263505839	-0.101413487	-0.074547463	-0.768357189	-0.075853915	-0.686220041	-0.910144339	-0.30815516	0.565439778	0.939919169	0.481021019	0.482534777
-1.06315498	-0.595810321	-0.396288896	0.276969223	-0.168999862	0.052319246	0.129724157	-0.746518408	-0.102628911	-0.839694904	-1.018803365	-0.395278841	0.505613284	0.850049209	0.688272926	0.647648372
-0.979646919	-0.471981096	-0.316282849	0.302195421	-0.081720058	0.094245715	0.290721337	-0.599824003	-0.100872681	-0.88123277	-0.984387125	-0.42221361	0.380902889	0.605528154	0.758578835	0.623527716
-0.748794213	-0.271691236	-0.177404635	0.203012091	0.001704975	0.051444953	0.395169719	-0.346865162	-0.071340317	-0.787517563	-0.796787815	-0.368309184	0.201996189	0.21531226	0.68405572	0.435653397
-0.422118467	-0.053543011	-0.009318606	0.017021909	0.080430009	-0.029047694	0.441804234	-0.035505657	-0.023808638	-0.571707286	-0.486959594	-0.244639827	-0.025884813	-0.274929767	0.495039046	0.157639936
-0.069077304	0.133060916	0.146691558	-0.19940664	0.144028245	-0.103173893	0.436564874	0.270436521	0.021923376	-0.2818796	-0.118716146	-0.089264713	-0.297286202	-0.786182177	0.25035812	-0.115295989
0.244037473	0.264491777	0.252172086	-0.386701976	0.175106763	-0.145375179	0.386451099	0.508750042	0.039628243	0.013438888	0.23046344	0.049533694	-0.593426997	-1.223265873	0.016129661	-0.299060778
0.46760373	0.340193075	0.28064147	-0.502991573	0.153554916	-0.158653141	0.295614522	0.635173852	0.00343271	0.24447293	0.490764545	0.131881598	-0.876364957	-1.497463968	-0.1547451	-0.350089488
0.578302362	0.376261024	0.226911385	-0.531892972	0.067107673	-0.16701008	0.165134228	0.632946452	-0.102013596	0.361515134	0.618642587	0.141837077	-1.0897483	-1.553010508	-0.2399992	-0.278162068
0.575606073	0.386128824	0.104851823	-0.48700711	-0.082030262	-0.201988611	-0.003034331	0.513294799	-0.273562547	0.347406126	0.604529585	0.090385781	-1.175540363	-1.384613809	-0.25158001	-0.140341643
0.476269232	0.371380926	-0.056320223	-0.400177479	-0.271600001	-0.281282588	-0.200826766	0.307852603	-0.485554445	0.221228767	0.47088804	0.008465724	-1.094622823	-1.043766601	-0.229418278	-0.016320199
0.302439775	0.313642677	-0.224695159	-0.31101583	-0.464007609	-0.397347802	-0.409927558	0.056694591	-0.694665219	0.02827014	0.259899316	-0.069867329	-0.850284934	-0.626197276	-0.222981167	0.023098109
0.077394779	0.186490115	-0.372815006	-0.248446358	-0.614061279	-0.512944239	-0.602374165	-0.202820282	-0.8508699	-0.175199936	0.019473475	-0.122512192	-0.495601221	-0.247197903	-0.272835569	-0.055410117
-0.178581885	-0.032579991	-0.486740407	-0.224664144	-0.684191178	-0.575063753	-0.745788917	-0.44289003	-0.913819733	-0.34122151	-0.21030444	-0.149704981	-0.127051342	-0.007442485	-0.393457535	-0.234957788
-0.442116358	-0.338952892	-0.563322909	-0.228207143	-0.654658044	-0.532662798	-0.812887189	-0.645814743	-0.866217443	-0.441607786	-0.402331862	-0.17061852	0.14524735	0.035837134	-0.569170931	-0.453811038
-0.685062676	-0.694567481	-0.608699954	-0.233835625	-0.532395118	-0.361070407	-0.790618565	-0.800302614	-0.721778118	-0.473395796	-0.542828102	-0.212373827	0.232073208	-0.112475057	-0.758066428	-0.628886004
-0.869214895	-1.024036572	-0.627136751	-0.20793333	-0.346784086	-0.072267584	-0.686316233	-0.896177082	-0.521050889	-0.451555655	-0.624631522	-0.29147604	0.102437355	-0.388153329	-0.908700574	-0.68567423
-0.953854709	-1.237573798	-0.618598458	-0.125990933	-0.142406893	0.28197366	-0.526571325	-0.92188069	-0.31932251	-0.399247324	-0.642723525	-0.401924932	-0.202386775	-0.686179304	-0.975902993	-0.58609614
-0.901975019	-1.251577253	-0.572258235	0.024066727	0.03838373	0.628649504	-0.34999416	-0.866015535	-0.166906319	-0.333548094	-0.590298869	-0.510093804	-0.573078731	-0.895195179	-0.93779109	-0.341067553
-0.698066454	-1.025083672	-0.47486828	0.230788834	0.166058815	0.892864742	-0.194581694	-0.723284108	-0.093023312	-0.26024223	-0.462980719	-0.566287435	-0.868948921	-0.930443062	-0.799416239	-0.007117316
-0.354664177	-0.57149308	-0.313341572	0.468124333	0.235551668	1.026365398	-0.085832682	-0.501150443	-0.094883197	-0.171405146	-0.263270297	-0.521800403	-0.960572078	-0.761808742	-0.591944947	0.334758708
0.078485683	0.029092634	-0.089846525	0.693263232	0.261478575	1.016793753	-0.028378669	-0.224076597	-0.141096663	-0.055283279	-0.008707398	-0.352735235	-0.780092628	-0.419745398	-0.357732345	0.605112617
0.527492717	0.656840175	0.17897133	0.864891093	0.273823637	0.894270303	-0.006244953	0.068440552	-0.182719388	0.096568319	0.268275054	-0.07167319	-0.342464166	0.013120242	-0.139315253	0.752134246
0.904877354	1.172218616	0.454687766	0.941969939	0.299243234	0.710644787	0.01016832	0.330226006	-0.173738774	0.277430089	0.522764072	0.268631443	0.250389251	0.43245196	0.036908337	0.762822159
1.140096749	1.467009353	0.693542259	0.903839511	0.354705786	0.525967224	0.050948824	0.521180272	-0.086304935	0.467290797	0.711114901	0.593040005	0.84792539	0.741559808	0.161359788	0.663128413
1.191919241	1.480222583	0.849479699	0.742160267	0.434167578	0.378128487	0.134613853	0.619911488	0.077525235	0.633835694	0.801868909	0.824953879	1.292673312	0.884730388	0.244293074	0.500656894
1.070455733	1.231145137	0.899853671	0.479349087	0.519054036	0.282335117	0.259574883	0.630789661	0.290480893	0.748818652	0.790226944	0.916476548	1.480225374	0.855974825	0.301054027	0.327386635
0.823859915	0.792919554	0.841858947	0.149090821	0.578607246	0.219702608	0.404919336	0.583072034	0.509158227	0.794115207	0.697900811	0.86045964	1.382105183	0.702057028	0.349267371	0.178477191
0.536669703	0.292858918	0.710294317	-0.187173575	0.594678682	0.166506407	0.53770659	0.520165936	0.694668022	0.776471352	0.571040958	0.697538407	1.062963509	0.494323344	0.392486508	0.068625618
0.289505199	-0.151623325	0.550768491	-0.47546768	0.559014975	0.093925797	0.626561553	0.485158581	0.823176813	0.718732406	0.460718658	0.494484704	0.640432485	0.310798919	0.428658349	-0.010397036
0.153643831	-0.431465646	0.427858411	-0.650728807	0.494049118	0.006550817	0.653372918	0.504027136	0.897313189	0.661088025	0.410802439	0.326511079	0.257729977	0.197156976	0.441224421	-0.071530461
0.149198148	-0.513553494	0.378567574	-0.689498509	0.426376335	-0.08274679	0.621245905	0.578608208	0.93564011	0.634564679	0.436645682	0.241411318	0.013650154	0.168185411	0.422584206	-0.128308478
0.271153305	-0.390062594	0.435256561	-0.571757107	0.401583659	-0.123239361	0.552533371	0.68362142	0.967432443	0.663095199	0.528036684	0.254744312	-0.042584735	0.186910047	0.361059912	-0.174821923
0.457138584	-0.144678702	0.569397525	-0.352807331	0.431405203	-0.097459371	0.480398792	0.781918683	1.007155321	0.734675231	0.644285644	0.333248495	0.044866043	0.211122541	0.272602412	-0.20288002
0.666569463	0.183600716	0.770121135	-0.060815361	0.53865582	0.038432896	0.435094752	0.83071326	1.057936079	0.833551638	0.743694334	0.431522507	0.213075182	0.170055021	0.158120125	-0.1850062
0.503235017	0.62831082	0.589086282	-0.167383805	0.349929337	-0.141877247	0.656005933	0.492316748	0.787169467	0.262582834	0.132910886	0.021965244	0.449898401	1.312326456	0.980230368	0.391260691
0.306619857	0.453961021	0.613214006	-0.510389355	0.351047234	-0.378261708	0.878780722	0.472639197	0.480294581	-0.001149042	-0.067345766	-0.146069233	0.256505028	1.143046107	1.311032641	0.392218352
0.06835973	0.239148585	0.541564277	-0.752060495	0.310606406	-0.528518937	1.006025101	0.382454674	0.2894968	-0.21666153	-0.269299908	-0.294858134	0.093753837	0.917395932	1.506248843	0.395335468
-0.180015681	0.018647444	0.411539946	-0.854616866	0.261919847	-0.568010589	1.065264577	0.246766303	0.17771257	-0.384097543	-0.453458539	-0.421286662	-0.063658324	0.630319019	1.587220399	0.408877353
-0.382000979	-0.15984929	0.246159354	-0.737745219	0.225805248	-0.44558017	1.03316642	0.092088098	0.168285258	-0.45274533	-0.563824427	-0.480044097	-0.182259437	0.317136665	1.509703376	0.432957879
-0.511207403	-0.278923297	0.094307583	-0.433290932	0.224602522	-0.194965792	0.947670841	-0.039879317	0.20302784	-0.43349432	-0.583386352	-0.459961124	-0.260010194	0.009776084	1.32747885	0.462873335
-0.545349308	-0.32787876	-0.015255806	0.015685329	0.259123227	0.14097553	0.818034782	-0.118728559	0.265875284	-0.323187405	-0.496339746	-0.346396795	-0.270621046	-0.239635378	1.065472667	0.488737813
-0.493545986	-0.319327114	-0.056196911	0.495736913	0.320251578	0.471209335	0.681133793	-0.12395804	0.312475475	-0.161393875	-0.327470368	-0.164457256	-0.220811878	-0.395491513	0.795184073	0.500802694
-0.37129723	-0.265164398	-0.031103093	0.915636812	0.383522546	0.727664285	0.543285605	-0.060039613	0.345884594	0.025211114	-0.108245831	0.05281207	-0.116419966	-0.431645402	0.544777457	0.491700055
-0.211859701	-0.184374139	0.047680673	1.181779989	0.42632386	0.850363742	0.422576468	0.052275629	0.356214454	0.18964189	0.107965266	0.248169057	0.004289047	-0.357553877	0.351601709	0.460251836
-0.042731799	-0.086927965	0.148321005	1.264958014	0.42995803	0.836221036	0.312613372	0.176510921	0.361759171	0.30850367	0.281011942	0.377500576	0.10712823	-0.204597595	0.205995302	0.411077292
0.106734002	0.01466839	0.242000294	1.165223641	0.392514137	0.710807289	0.219848452	0.277288619	0.354955916	0.356826131	0.376936178	0.406098208	0.149502246	-0.030906441	0.104157321	0.354000374
0.221228129	0.112078809	0.299792419	0.938718397	0.324591021	0.541828619	0.13793856	0.326237757	0.33547472	0.338792406	0.392220728	0.336425801	0.11633405	0.105691658	0.016283645	0.300193641
0.288939	0.189086961	0.309677467	0.646027981	0.249870902	0.394000317	0.075802648	0.313731828	0.277931504	0.26213167	0.338503331	0.193790651	0.008808541	0.155392216	-0.06603488	0.259292146
0.310094281	0.229137162	0.268914213	0.359660578	0.192186415	0.326993928	0.0325643	0.246022593	0.173085935	0.156492773	0.249390012	0.031045138	-0.137373017	0.100426629	-0.157661065	0.23582857
0.285707727	0.211680734	0.190441003	0.121097553	0.170158856	0.359686151	0.015470856	0.144158884	0.012584226	0.046998521	0.156774815	-0.100515898	-0.277568846	-0.047272284	-0.249290285	0.228444521
0.224443029	0.125897939	0.089692971	-0.042040776	0.186720907	0.482555623	0.016360625	0.032295416	-0.175745868	-0.033881524	0.090999932	-0.157532242	-0.358942748	-0.242955811	-0.340146152	0.229948332
0.134753198	-0.02756598	-0.014087766	-0.13507155	0.230792303	0.649234285	0.027614324	-0.067759878	-0.351238903	-0.068863874	0.06311816	-0.127813416	-0.350716325	-0.43017739	-0.419150084	0.230050073
0.032561865	-0.22594095	-0.108902253	-0.166709101	0.278352862	0.807553183	0.027265931	-0.144639129	-0.449937076	-0.043714045	0.073456325	-0.023574344	-0.24301699	-0.552937342	-0.493058593	0.218092361
-0.064750999	-0.430257186	-0.185470518	-0.157364191	0.303720537	0.905087895	-0.000676355	-0.19533097	-0.424342232	0.037574513	0.107774377	0.117419739	-0.060375173	-0.578691219	-0.565177012	0.186536465
-0.133397312	-0.588182307	-0.241672027	-0.115300327	0.286611424	0.916438913	-0.073079843	-0.223662315	-0.246474535	0.167413416	0.153791915	0.255200758	0.157142577	-0.502380378	-0.650709386	0.132660863
-0.152003642	-0.651392019	-0.274605229	-0.051742676	0.221839122	0.837750979	-0.188391389	-0.232354097	0.060588466	0.325173634	0.201403674	0.356266426	0.359150795	-0.350785086	-0.751192154	0.05941451
-0.101834733	-0.58599576	-0.283011525	0.029840177	0.119267476	0.693428317	-0.335874563	-0.220561912	0.437601212	0.491732971	0.253278207	0.411507003	0.510253045	-0.167311295	-0.86537841	-0.026050214
0.022389991	-0.387652103	-0.262226255	0.11458402	0.002132038	0.514911139	-0.486934984	-0.181329333	0.789118077	0.641761973	0.316113271	0.430795261	0.592530676	-0.000490362	-0.97166377	-0.114439019
0.212212254	-0.082151512	-0.210204	0.185963543	-0.103250898	0.336099442	-0.61289976	-0.107089738	1.023223811	0.755687964	0.399609074	0.440325119	0.615340416	0.115665118	-1.047135986	-0.197433318
0.440127	0.276251423	-0.127084557	0.216036701	-0.175545061	0.173986473	-0.685436757	0.005376181	1.067772136	0.812306145	0.502302706	0.462276509	0.600455253	0.167511932	-1.063168761	-0.269819963
0.666920092	0.620638703	-0.022200228	0.183524402	-0.207829754	0.032478103	-0.694776923	0.147192323	0.903795697	0.79906723	0.611072431	0.506197841	0.575769714	0.166224576	-1.009013805	-0.330958925
0.846225562	0.885466514	0.088067904	0.072993167	-0.208719931	-0.10159269	-0.646226444	0.296370259	0.561001804	0.706430326	0.696768549	0.557363583	0.555922571	0.137027418	-0.887666164	-0.384154272
0.938632292	1.024938717	0.179191734	-0.107845545	-0.200490774	-0.242649646	-0.566560061	0.419854384	0.117233077	0.537959494	0.726404729	0.585438229	0.541348985	0.110023014	-0.728102137	-0.434993628
0.91923889	1.02067399	0.226956686	-0.334683255	-0.209378262	-0.402457142	-0.489033581	0.483686755	-0.335277493	0.305895064	0.671548859	0.553920671	0.514753681	0.105240918	-0.568096881	-0.488327815
0.787611947	0.885656615	0.211941995	-0.562998213	-0.256678926	-0.576612544	-0.44885851	0.463384554	-0.70945052	0.038623135	0.525182543	0.442208439	0.456585976	0.12791404	-0.451274706	-0.545748061
0.5664592	0.655820621	0.128916543	-0.746490296	-0.349004511	-0.74851297	-0.465496743	0.355006872	-0.954565002	-0.227058689	0.305819606	0.256398575	0.353759903	0.165515931	-0.403889739	-0.603775035
0.298765722	0.380260005	-0.012063091	-0.843046944	-0.47582836	-0.888934797	-0.541471523	0.178198803	-1.057846311	-0.445583151	0.059578536	0.036987851	0.214968587	0.195948085	-0.433162796	-0.65437368
0.035007536	0.106727992	-0.184360525	-0.83276801	-0.610898472	-0.970386212	-0.656076882	-0.026722069	-1.045985445	-0.576465057	-0.154340307	-0.153809735	0.068592034	0.194635041	-0.517039633	-0.687203919
-0.177673655	-0.126682286	-0.352904501	-0.71722201	-0.721281159	-0.973134383	-0.776931336	-0.211090695	-0.960972307	-0.58973441	-0.279018865	-0.2496878	-0.041405886	0.145330753	-0.618566529	-0.693790925
-0.308889463	-0.2976671	-0.481112279	-0.523559012	-0.77700262	-0.89740496	-0.86595599	-0.332134966	-0.84620405	-0.480009551	-0.281963901	-0.208153236	-0.075499805	0.04349525	-0.692473874	-0.67158723
-0.350157145	-0.397798518	-0.54254272	-0.290830715	-0.761892559	-0.761807579	-0.896123828	-0.367724511	-0.725501848	-0.2676262	-0.166004656	-0.027662538	-0.012945827	-0.101489449	-0.707298627	-0.627022084
-0.31690666	-0.429702844	-0.526124392	-0.063650812	-0.678367551	-0.603096966	-0.856109647	-0.323008058	-0.605231571	-0.001581305	0.026074833	0.243305781	0.132521869	-0.271309411	-0.650772447	-0.57540606
-0.241082169	-0.401326781	-0.440724969	0.123545251	-0.548208427	-0.463462204	-0.757788163	-0.229641079	-0.476632896	0.252929509	0.224496726	0.519224726	0.315117849	-0.442254181	-0.539299015	-0.537771407
-0.162134209	-0.323839941	-0.310757049	0.249091587	-0.405699606	-0.382180852	-0.62886683	-0.134528116	-0.33515767	0.425899415	0.351283556	0.700429994	0.466101119	-0.590971262	-0.406698875	-0.534505051
-0.114251071	-0.210174222	-0.171054011	0.310109791	-0.28875947	-0.381884365	-0.507983294	-0.08496688	-0.188278877	0.463729283	0.346748507	0.707049876	0.518284866	-0.695691768	-0.296886974	-0.57819331
-0.117949879	-0.076727441	-0.056026146	0.315506955	-0.227526538	-0.464819992	-0.430028779	-0.112254336	-0.064277765	0.341906576	0.187832624	0.504526311	0.426761352	-0.738346167	-0.244074728	-0.667422689
-0.174210219	0.056628105	0.007336249	0.283917937	-0.23706926	-0.609207052	-0.419654851	-0.22234525	-0.000426809	0.07700213	-0.101273848	0.119115479	0.188374731	-0.704237637	-0.266084927	-0.784591163
-0.266096257	0.16745888	0.007097027	0.234061037	-0.312948897	-0.77682103	-0.4818939	-0.393612625	-0.030981983	-0.277472485	-0.456250044	-0.36945308	-0.157212825	-0.585124971	-0.355416616	-0.89841632
-0.363824915	0.235394348	-0.053421675	0.183586993	-0.433871467	-0.919992991	-0.604572977	-0.585181052	-0.165129586	-0.640432182	-0.789594545	-0.849294567	-0.536302788	-0.38209037	-0.487527471	-0.971655297
-0.434474244	0.247544897	-0.156347002	0.143630151	-0.567099627	-0.995506554	-0.759228181	-0.749627592	-0.379962247	-0.926099278	-1.017571724	-1.211137293	-0.866005793	-0.110804852	-0.62635808	-0.971388319
-0.451036806	0.203783608	-0.276517307	0.121370667	-0.678151299	-0.973115254	-0.91136733	-0.848551269	-0.618758	-1.064491746	-1.083420478	-1.37875496	-1.077629184	0.196705991	-0.740125883	-0.879488989
-0.400649417	0.118099005	-0.386882125	0.117204909	-0.738691704	-0.845268822	-1.025467928	-0.862609854	-0.810937319	-1.023118299	-0.974493001	-1.331187954	-1.139099028	0.49309187	-0.806008044	-0.699148281
-0.288045767	0.015336719	-0.466861494	0.127529673	-0.734010987	-0.627496703	-1.074786198	-0.796194758	-0.893125464	-0.814216984	-0.723558938	-1.104034082	-1.060292136	0.723837747	-0.817373535	-0.455817546
-0.135149261	-0.076705708	-0.505106292	0.141551002	-0.66481912	-0.357441693	-1.042592266	-0.672480541	-0.837034892	-0.494130941	-0.398868014	-0.776104121	-0.888514956	0.838746229	-0.77682814	-0.191115297
0.024415197	-0.136943293	-0.502766482	0.144343409	-0.546843221	-0.084619696	-0.926655997	-0.524741113	-0.659125114	-0.14584373	-0.082305956	-0.441119985	-0.688040186	0.806186411	-0.693834666	0.047914426
0.153305629	-0.158673234	-0.469757919	0.116116332	-0.404767586	0.138946889	-0.73509659	-0.383845947	-0.421249674	0.141430354	0.152921415	-0.180338813	-0.52029913	0.62296538	-0.573916638	0.221881773
0.220012862	-0.152105381	-0.422366464	0.039767069	-0.266222586	0.273248205	-0.487001273	-0.270204394	-0.206892682	0.298653599	0.262408607	-0.039326306	-0.423210213	0.318197387	-0.419762105	0.30957796
0.206792896	-0.139885878	-0.375436674	-0.095325732	-0.153162731	0.298357958	-0.205543776	-0.188570415	-0.095987025	0.292448249	0.238616322	-0.021706873	-0.405662214	-0.053239736	-0.228160453	0.313642318
0.114694436	-0.147571227	-0.339306067	-0.283367911	-0.077300708	0.222376461	0.082220743	-0.131082528	-0.132284947	0.134835461	0.109745477	-0.094093007	-0.448473887	-0.42398691	-6.63554E-05	0.25863535
-0.036343581	-0.191952071	-0.313966705	-0.501421311	-0.035963666	0.078035795	0.352885375	-0.082020825	-0.311645167	-0.125214649	-0.073475626	-0.205135987	-0.519889376	-0.732540583	0.258395808	0.183259522
-0.211980187	-0.272898683	-0.291266806	-0.707456444	-0.014631418	-0.082382963	0.585923743	-0.026849821	-0.578557408	-0.414773968	-0.253370846	-0.303822216	-0.587864967	-0.938333784	0.526984869	0.128071623
-0.372163522	-0.37138438	-0.254933238	-0.852406565	0.009931815	-0.203039214	0.770614578	0.043270186	-0.850537461	-0.661433431	-0.383068029	-0.357589392	-0.635091321	-1.031111027	0.778809463	0.123756602
